CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Num,F_Num,M_Num,RFM_Numeric,RFM_Score,Segment
10876,1214,2,4654.715870021391,1,4,3,1,4,3,8,143,At-Risk
19183,1349,1,954.3287803235015,1,1,1,1,1,1,3,111,Inactive
17027,1018,2,754.2180931853534,2,4,1,2,4,1,7,241,At-Risk
14142,1348,1,579.733667761487,1,1,1,1,1,1,3,111,Inactive
16966,1348,1,2768.311942950549,1,1,3,1,1,3,5,113,Inactive
17079,1347,1,69.3068541176002,1,1,1,1,1,1,3,111,Inactive
17987,1347,1,7661.602991148616,1,1,4,1,1,4,6,114,Inactive
16799,56,2,1838.9845721073311,4,4,2,4,4,2,10,442,Loyal
14465,1347,1,9068.153805688526,1,1,4,1,1,4,6,114,Inactive
10635,1346,1,1619.701618914265,1,1,2,1,1,2,4,112,Inactive
14752,1345,1,450.4538508714546,1,1,1,1,1,1,3,111,Inactive
18311,1345,1,1084.8241758857882,1,1,2,1,1,2,4,112,Inactive
10830,765,2,7193.859242836365,2,4,4,2,4,4,10,244,At-Risk
15177,1345,1,809.7673677541908,1,1,1,1,1,1,3,111,Inactive
18932,1344,1,1775.250022436051,1,1,2,1,1,2,4,112,Inactive
18308,1344,1,3664.6500537431803,1,1,3,1,1,3,5,113,Inactive
15949,1343,1,425.7455192676119,1,1,1,1,1,1,3,111,Inactive
12838,1343,1,119.77188569306291,1,1,1,1,1,1,3,111,Inactive
11150,1343,1,90.56557425120742,1,1,1,1,1,1,3,111,Inactive
11931,1342,1,38.67952694255034,1,1,1,1,1,1,3,111,Inactive
19204,1342,1,3251.307734794651,1,1,3,1,1,3,5,113,Inactive
11664,1342,1,7781.4974647453355,1,1,4,1,1,4,6,114,Inactive
11081,1341,1,1450.988139979873,1,1,2,1,1,2,4,112,Inactive
10512,1341,1,3008.7904854354374,1,1,3,1,1,3,5,113,Inactive
17805,1341,1,70.32927275234749,1,1,1,1,1,1,3,111,Inactive
15237,763,2,6924.818372099331,2,4,4,2,4,4,10,244,At-Risk
10559,1340,1,275.6678459898732,1,1,1,1,1,1,3,111,Inactive
13672,133,2,10982.230540815319,4,4,4,4,4,4,12,444,VIP
17404,274,2,2238.155516149885,4,4,2,4,4,2,10,442,Loyal
13343,170,2,1252.2366834021766,4,4,2,4,4,2,10,442,Loyal
14070,1339,1,3620.617419644073,1,1,3,1,1,3,5,113,Inactive
19662,1339,1,1400.573277164702,1,1,2,1,1,2,4,112,Inactive
10580,434,2,6266.852369121021,3,4,4,3,4,4,11,344,VIP
17004,1338,1,2198.2589543361696,1,1,2,1,1,2,4,112,Inactive
18130,1338,1,998.622211970439,1,1,2,1,1,2,4,112,Inactive
13147,1338,1,1183.5715633658974,1,1,2,1,1,2,4,112,Inactive
14249,675,2,7362.857888984081,2,4,4,2,4,4,10,244,At-Risk
11679,875,2,2358.3477472419427,2,4,2,2,4,2,8,242,At-Risk
13506,1337,1,948.4264488760243,1,1,1,1,1,1,3,111,Inactive
17253,1336,1,611.3616312035713,1,1,1,1,1,1,3,111,Inactive
12744,1336,1,3303.922586509163,1,1,3,1,1,3,5,113,Inactive
15188,1335,1,882.9001333314422,1,1,1,1,1,1,3,111,Inactive
12141,1335,1,7143.216074340373,1,1,4,1,1,4,6,114,Inactive
16617,1335,1,1472.2336949080177,1,1,2,1,1,2,4,112,Inactive
12479,664,2,5480.502959285337,2,4,4,2,4,4,10,244,At-Risk
16484,1334,1,861.8801411946057,1,1,1,1,1,1,3,111,Inactive
19827,1334,1,1988.1086430280648,1,1,2,1,1,2,4,112,Inactive
17421,890,2,9162.081756292495,2,4,4,2,4,4,10,244,At-Risk
19949,185,2,8494.641927310946,4,4,4,4,4,4,12,444,VIP
14452,1333,1,5090.474667971589,1,1,4,1,1,4,6,114,Inactive
15881,1333,1,1738.2927301549148,1,1,2,1,1,2,4,112,Inactive
16665,1333,1,999.0362198441508,1,1,2,1,1,2,4,112,Inactive
12849,373,2,986.5880687927022,3,4,2,3,4,2,9,342,Loyal
17390,1332,1,2959.5136281399864,1,1,3,1,1,3,5,113,Inactive
16905,584,2,8996.53478957692,3,4,4,3,4,4,11,344,VIP
12489,1331,1,1636.8593448510555,1,1,2,1,1,2,4,112,Inactive
19823,1331,1,1102.7525850602874,1,1,2,1,1,2,4,112,Inactive
19207,1331,1,198.71630780922936,1,1,1,1,1,1,3,111,Inactive
19540,307,2,4316.611752850935,3,4,3,3,4,3,10,343,VIP
14611,1330,1,152.58543829389936,1,1,1,1,1,1,3,111,Inactive
12839,752,2,1327.9551681985604,2,4,2,2,4,2,8,242,At-Risk
18527,1330,1,1449.4887500091356,1,1,2,1,1,2,4,112,Inactive
15878,1329,1,5569.618166911895,1,1,4,1,1,4,6,114,Inactive
19087,693,2,1283.15967175907,2,4,2,2,4,2,8,242,At-Risk
16303,804,2,3920.093261627665,2,4,3,2,4,3,9,243,At-Risk
10851,1328,1,316.0277055965371,1,1,1,1,1,1,3,111,Inactive
11687,1328,1,2465.1544237866806,1,1,2,1,1,2,4,112,Inactive
16833,1328,1,41.18420032490518,1,1,1,1,1,1,3,111,Inactive
12427,1328,1,5577.285218507847,1,1,4,1,1,4,6,114,Inactive
19760,1327,1,2965.9445172072583,1,1,3,1,1,3,5,113,Inactive
14000,613,4,15661.698529727617,3,4,4,3,4,4,11,344,VIP
15052,1327,1,5272.364627817131,1,1,4,1,1,4,6,114,Inactive
12738,1326,1,314.1531652467611,1,1,1,1,1,1,3,111,Inactive
15732,1163,2,6807.953890043623,1,4,4,1,4,4,9,144,At-Risk
15387,1089,2,7171.404233051577,1,4,4,1,4,4,9,144,At-Risk
18002,138,2,1811.8967996626952,4,4,2,4,4,2,10,442,Loyal
15536,1325,1,1390.715382517467,1,1,2,1,1,2,4,112,Inactive
13913,1325,1,590.1672292958992,1,1,1,1,1,1,3,111,Inactive
11066,1325,1,7006.654895165839,1,1,4,1,1,4,6,114,Inactive
17723,1324,1,89.96139700391747,1,1,1,1,1,1,3,111,Inactive
14380,1152,2,16918.923514979855,1,4,4,1,4,4,9,144,At-Risk
14107,862,3,5399.885185765172,2,4,4,2,4,4,10,244,At-Risk
15726,1324,1,1640.4634831849219,1,1,2,1,1,2,4,112,Inactive
13373,206,2,1850.7581498184318,4,4,2,4,4,2,10,442,Loyal
18945,1323,1,464.9309648278466,1,1,1,1,1,1,3,111,Inactive
12082,1323,1,883.2047357746252,1,1,1,1,1,1,3,111,Inactive
18967,510,2,4128.098322354428,3,4,3,3,4,3,10,343,VIP
16748,657,2,1717.2463399463977,2,4,2,2,4,2,8,242,At-Risk
19817,754,2,8195.515448596852,2,4,4,2,4,4,10,244,At-Risk
10417,1321,1,927.3707885030167,1,1,1,1,1,1,3,111,Inactive
18306,318,2,2629.9406125540836,3,4,3,3,4,3,10,343,VIP
18808,1321,1,4108.910291483109,1,1,3,1,1,3,5,113,Inactive
13974,1321,1,2485.1980992258204,1,1,2,1,1,2,4,112,Inactive
13267,611,3,1565.427964723547,3,4,2,3,4,2,9,342,Loyal
10825,1320,1,300.11685373917294,1,1,1,1,1,1,3,111,Inactive
17668,1320,1,455.05868383264936,1,1,1,1,1,1,3,111,Inactive
15745,1319,1,280.90246815935274,1,1,1,1,1,1,3,111,Inactive
19708,1319,1,874.3860772983319,1,1,1,1,1,1,3,111,Inactive
10412,1319,1,1948.4773346547333,1,1,2,1,1,2,4,112,Inactive
17543,1319,1,4270.448641869387,1,1,3,1,1,3,5,113,Inactive
17587,209,2,1910.0001710817473,4,4,2,4,4,2,10,442,Loyal
10728,1311,2,11659.991136330793,1,4,4,1,4,4,9,144,At-Risk
17164,1318,1,4080.9803771115085,1,1,3,1,1,3,5,113,Inactive
18867,1317,1,2684.3488066136983,1,1,3,1,1,3,5,113,Inactive
15988,1317,1,2273.5424380253276,1,1,2,1,1,2,4,112,Inactive
12504,115,3,7365.721871106327,4,4,4,4,4,4,12,444,VIP
12967,1317,1,3216.5499544105,1,1,3,1,1,3,5,113,Inactive
12786,162,2,9148.698275862878,4,4,4,4,4,4,12,444,VIP
11122,1316,1,3428.4195417273713,1,1,3,1,1,3,5,113,Inactive
14079,697,2,3676.075343605757,2,4,3,2,4,3,9,243,At-Risk
11571,1315,1,3306.2884332487133,1,1,3,1,1,3,5,113,Inactive
15073,1315,1,1815.709466779266,1,1,2,1,1,2,4,112,Inactive
15104,1315,1,1469.2275950610006,1,1,2,1,1,2,4,112,Inactive
12143,1134,2,544.343452194363,1,4,1,1,4,1,6,141,At-Risk
19879,732,2,6187.42522847882,2,4,4,2,4,4,10,244,At-Risk
16806,1314,1,1845.0568797894573,1,1,2,1,1,2,4,112,Inactive
17357,206,2,2952.5716090469105,4,4,3,4,4,3,11,443,VIP
13440,1313,1,5705.666758225398,1,1,4,1,1,4,6,114,Inactive
13766,1313,1,850.1873068423861,1,1,1,1,1,1,3,111,Inactive
15644,1313,1,1982.7481173515123,1,1,2,1,1,2,4,112,Inactive
12914,1312,1,5242.923333275381,1,1,4,1,1,4,6,114,Inactive
14968,515,2,2653.7270092770123,3,4,3,3,4,3,10,343,VIP
15917,1312,1,2179.7365857637533,1,1,2,1,1,2,4,112,Inactive
18787,676,2,1857.2557147967395,2,4,2,2,4,2,8,242,At-Risk
11365,1295,2,7209.1161325156345,1,4,4,1,4,4,9,144,At-Risk
14492,640,2,724.3540752050751,2,4,1,2,4,1,7,241,At-Risk
17186,468,3,10205.464163372024,3,4,4,3,4,4,11,344,VIP
10395,1310,1,3710.373648234614,1,1,3,1,1,3,5,113,Inactive
18082,1309,1,1646.9361278479316,1,1,2,1,1,2,4,112,Inactive
14171,1309,1,241.82646728272033,1,1,1,1,1,1,3,111,Inactive
14360,1309,1,65.80965265706233,1,1,1,1,1,1,3,111,Inactive
12502,1308,1,1612.9742265073073,1,1,2,1,1,2,4,112,Inactive
10717,64,3,5058.057543015239,4,4,4,4,4,4,12,444,VIP
12782,202,2,3808.1111394764157,4,4,3,4,4,3,11,443,VIP
14946,406,2,4606.430233940029,3,4,3,3,4,3,10,343,VIP
18335,1307,1,4183.69561081946,1,1,3,1,1,3,5,113,Inactive
14980,1307,1,4122.533809428344,1,1,3,1,1,3,5,113,Inactive
17266,1020,3,4503.474031870317,2,4,3,2,4,3,9,243,At-Risk
14491,1126,2,3696.172409895102,1,4,3,1,4,3,8,143,At-Risk
17192,128,2,901.5986742631136,4,4,1,4,4,1,9,441,Loyal
15588,773,3,2721.5772238761624,2,4,3,2,4,3,9,243,At-Risk
17651,539,2,6469.958533904173,3,4,4,3,4,4,11,344,VIP
13636,1261,2,1500.2431925178412,1,4,2,1,4,2,7,142,At-Risk
11167,1305,1,1388.1687965851606,1,1,2,1,1,2,4,112,Inactive
11062,1221,2,615.4564704829635,1,4,1,1,4,1,6,141,At-Risk
12156,1304,1,2725.5571400753906,1,1,3,1,1,3,5,113,Inactive
17860,1304,1,706.2295809398721,1,1,1,1,1,1,3,111,Inactive
15161,1303,1,2114.221707638988,1,1,2,1,1,2,4,112,Inactive
15305,146,2,2833.92076214501,4,4,3,4,4,3,11,443,VIP
16541,1303,1,84.4881130684453,1,1,1,1,1,1,3,111,Inactive
14729,318,2,7175.560707514458,3,4,4,3,4,4,11,344,VIP
19348,1302,1,229.20983548584812,1,1,1,1,1,1,3,111,Inactive
17330,1302,1,8090.6911128847605,1,1,4,1,1,4,6,114,Inactive
15334,1302,1,7591.805664452818,1,1,4,1,1,4,6,114,Inactive
18924,157,2,7456.103349445956,4,4,4,4,4,4,12,444,VIP
14330,795,2,7248.8506645491725,2,4,4,2,4,4,10,244,At-Risk
18010,1301,1,1643.1003593164871,1,1,2,1,1,2,4,112,Inactive
16801,297,2,3507.7313331464684,4,4,3,4,4,3,11,443,VIP
14846,1300,1,390.4500363383262,1,1,1,1,1,1,3,111,Inactive
16731,996,2,3809.572717657685,2,4,3,2,4,3,9,243,At-Risk
17241,539,2,512.5610990504643,3,4,1,3,4,1,8,341,Loyal
10953,1299,1,4025.1256041831357,1,1,3,1,1,3,5,113,Inactive
12539,739,2,11507.009256353414,2,4,4,2,4,4,10,244,At-Risk
17056,1299,1,2044.56076704466,1,1,2,1,1,2,4,112,Inactive
11542,1298,1,1090.6946646606461,1,1,2,1,1,2,4,112,Inactive
15293,1298,1,2473.2643437658517,1,1,2,1,1,2,4,112,Inactive
11191,1298,1,1678.1908521774465,1,1,2,1,1,2,4,112,Inactive
16313,598,2,5629.509412326134,3,4,4,3,4,4,11,344,VIP
12681,1112,2,6276.822560162363,1,4,4,1,4,4,9,144,At-Risk
19409,1297,1,1542.208267991039,1,1,2,1,1,2,4,112,Inactive
11540,1296,1,1067.9221846849907,1,1,2,1,1,2,4,112,Inactive
16172,824,2,5843.566888361971,2,4,4,2,4,4,10,244,At-Risk
15541,1296,1,1028.3729416327483,1,1,2,1,1,2,4,112,Inactive
19580,1295,1,4510.937705266876,1,1,3,1,1,3,5,113,Inactive
18691,759,2,4089.754675012157,2,4,3,2,4,3,9,243,At-Risk
19872,1295,1,4063.5088883636126,1,1,3,1,1,3,5,113,Inactive
18702,1264,2,2794.717827452504,1,4,3,1,4,3,8,143,At-Risk
17494,1294,1,4164.564153069629,1,1,3,1,1,3,5,113,Inactive
14312,1294,1,2325.000790694611,1,1,2,1,1,2,4,112,Inactive
11324,1293,1,1167.574283448891,1,1,2,1,1,2,4,112,Inactive
19347,1293,1,1160.999931468847,1,1,2,1,1,2,4,112,Inactive
13141,1293,1,563.5712306328185,1,1,1,1,1,1,3,111,Inactive
17419,1293,1,268.5205323329045,1,1,1,1,1,1,3,111,Inactive
13486,1281,2,6077.6693503808565,1,4,4,1,4,4,9,144,At-Risk
11810,38,2,3747.2070581348653,4,4,3,4,4,3,11,443,VIP
16588,637,3,16693.80632342776,3,4,4,3,4,4,11,344,VIP
12923,1291,1,240.4965381623796,1,1,1,1,1,1,3,111,Inactive
15301,1291,1,4525.375595236789,1,1,3,1,1,3,5,113,Inactive
14186,1291,1,793.6596645209388,1,1,1,1,1,1,3,111,Inactive
18905,995,3,6194.397609921536,2,4,4,2,4,4,10,244,At-Risk
14268,832,2,2808.2937666811044,2,4,3,2,4,3,9,243,At-Risk
14748,1290,1,110.9159921590076,1,1,1,1,1,1,3,111,Inactive
14849,1289,1,1009.4074970868346,1,1,2,1,1,2,4,112,Inactive
13709,494,2,4107.328695339876,3,4,3,3,4,3,10,343,VIP
19273,1288,1,600.8592621608692,1,1,1,1,1,1,3,111,Inactive
16619,1288,1,3626.603717013235,1,1,3,1,1,3,5,113,Inactive
18647,1288,1,1302.7173364442885,1,1,2,1,1,2,4,112,Inactive
19086,734,2,6763.864630961466,2,4,4,2,4,4,10,244,At-Risk
19576,1287,1,317.3324845075648,1,1,1,1,1,1,3,111,Inactive
13072,163,5,10764.266786311096,4,4,4,4,4,4,12,444,VIP
16530,712,2,6167.56876129294,2,4,4,2,4,4,10,244,At-Risk
10504,302,2,2682.5627792263867,3,4,3,3,4,3,10,343,VIP
11214,1286,1,2137.0325815815913,1,1,2,1,1,2,4,112,Inactive
11531,671,3,19901.018557464093,2,4,4,2,4,4,10,244,At-Risk
17576,1286,1,3176.669199964168,1,1,3,1,1,3,5,113,Inactive
10823,1285,1,106.28716235162663,1,1,1,1,1,1,3,111,Inactive
10928,1285,1,6176.875834962438,1,1,4,1,1,4,6,114,Inactive
15029,1285,1,2931.9206038668494,1,1,3,1,1,3,5,113,Inactive
10133,1284,1,360.45345612309296,1,1,1,1,1,1,3,111,Inactive
12105,149,3,8424.967777580514,4,4,4,4,4,4,12,444,VIP
16316,81,3,11002.297850443822,4,4,4,4,4,4,12,444,VIP
11852,1283,1,3396.752675130294,1,1,3,1,1,3,5,113,Inactive
14910,1283,1,2357.6330670189923,1,1,2,1,1,2,4,112,Inactive
14175,1283,1,109.7236801831888,1,1,1,1,1,1,3,111,Inactive
15348,1282,1,4757.994222340192,1,1,3,1,1,3,5,113,Inactive
19442,1107,2,6242.8005395568325,1,4,4,1,4,4,9,144,At-Risk
16190,1232,2,6904.0587513935825,1,4,4,1,4,4,9,144,At-Risk
11256,798,2,2687.2667578421124,2,4,3,2,4,3,9,243,At-Risk
13376,1281,1,310.10590696765576,1,1,1,1,1,1,3,111,Inactive
15645,1281,1,2480.60621954619,1,1,2,1,1,2,4,112,Inactive
13584,1280,1,2200.4301644631378,1,1,2,1,1,2,4,112,Inactive
19588,1280,1,4535.807187241001,1,1,3,1,1,3,5,113,Inactive
18053,1280,1,93.25936052714813,1,1,1,1,1,1,3,111,Inactive
13330,1279,1,715.2080174958882,1,1,1,1,1,1,3,111,Inactive
12703,1279,1,4278.190922130491,1,1,3,1,1,3,5,113,Inactive
18662,126,3,3876.6521874369564,4,4,3,4,4,3,11,443,VIP
17114,929,2,3884.826278829285,2,4,3,2,4,3,9,243,At-Risk
11353,1278,1,1431.7383134149206,1,1,2,1,1,2,4,112,Inactive
15063,687,2,7396.36984361119,2,4,4,2,4,4,10,244,At-Risk
18549,549,2,9237.19638069382,3,4,4,3,4,4,11,344,VIP
17575,1277,1,1583.1905546375613,1,1,2,1,1,2,4,112,Inactive
10667,1277,1,365.25728739599685,1,1,1,1,1,1,3,111,Inactive
14468,1277,1,400.10686444564584,1,1,1,1,1,1,3,111,Inactive
19337,1276,1,2200.230836134309,1,1,2,1,1,2,4,112,Inactive
16819,1108,2,4336.210229016476,1,4,3,1,4,3,8,143,At-Risk
13719,296,5,12930.111867339687,4,4,4,4,4,4,12,444,VIP
12745,498,3,11360.828902089126,3,4,4,3,4,4,11,344,VIP
17483,69,2,5844.177431344215,4,4,4,4,4,4,12,444,VIP
10539,508,2,289.28097923405517,3,4,1,3,4,1,8,341,Loyal
14964,1274,1,536.078733181582,1,1,1,1,1,1,3,111,Inactive
14835,1274,1,411.9771926810324,1,1,1,1,1,1,3,111,Inactive
13775,1274,1,1448.8489200320496,1,1,2,1,1,2,4,112,Inactive
16042,1274,1,7169.192230204654,1,1,4,1,1,4,6,114,Inactive
17102,907,2,10510.052480100643,2,4,4,2,4,4,10,244,At-Risk
17312,1055,2,6371.864344013574,1,4,4,1,4,4,9,144,At-Risk
15320,1273,1,578.0724772789359,1,1,1,1,1,1,3,111,Inactive
16132,637,2,8156.376217878714,3,4,4,3,4,4,11,344,VIP
17891,1272,1,2344.8840523562694,1,1,2,1,1,2,4,112,Inactive
12779,1272,1,97.32709138913336,1,1,1,1,1,1,3,111,Inactive
10924,1272,1,1937.269745790004,1,1,2,1,1,2,4,112,Inactive
11581,1271,1,5319.260521511103,1,1,4,1,1,4,6,114,Inactive
17714,1271,1,7050.126911960833,1,1,4,1,1,4,6,114,Inactive
13324,1271,1,3418.0267044310112,1,1,3,1,1,3,5,113,Inactive
15713,1270,1,812.5120492533638,1,1,1,1,1,1,3,111,Inactive
17026,1270,1,678.5795368503974,1,1,1,1,1,1,3,111,Inactive
10255,1270,1,691.4100684429825,1,1,1,1,1,1,3,111,Inactive
14804,250,2,753.1701685187985,4,4,1,4,4,1,9,441,Loyal
11838,1269,1,799.712963703033,1,1,1,1,1,1,3,111,Inactive
10009,901,3,10616.267283871026,2,4,4,2,4,4,10,244,At-Risk
12871,443,2,9171.96321598952,3,4,4,3,4,4,11,344,VIP
18989,1268,1,3348.7228300443876,1,1,3,1,1,3,5,113,Inactive
17409,124,2,14585.009592762704,4,4,4,4,4,4,12,444,VIP
17418,680,2,3425.8085059616938,2,4,3,2,4,3,9,243,At-Risk
15124,1236,2,675.5276656863192,1,4,1,1,4,1,6,141,At-Risk
11015,13,3,6145.914223540595,4,4,4,4,4,4,12,444,VIP
12193,1267,1,1125.0866503267682,1,1,2,1,1,2,4,112,Inactive
18415,1267,1,289.5234694691832,1,1,1,1,1,1,3,111,Inactive
17449,1266,1,113.07245999095124,1,1,1,1,1,1,3,111,Inactive
14158,1266,1,729.1128628322388,1,1,1,1,1,1,3,111,Inactive
13925,1266,1,86.96961282776272,1,1,1,1,1,1,3,111,Inactive
16970,1265,1,3732.2812447151805,1,1,3,1,1,3,5,113,Inactive
14784,1265,1,170.15327037962774,1,1,1,1,1,1,3,111,Inactive
11633,730,2,5874.01600092341,2,4,4,2,4,4,10,244,At-Risk
10384,1263,1,1145.5749602705027,1,1,2,1,1,2,4,112,Inactive
10404,1263,1,2923.6973008021864,1,1,3,1,1,3,5,113,Inactive
18175,1263,1,1366.1517557886366,1,1,2,1,1,2,4,112,Inactive
12000,1262,1,52.958360763523544,1,1,1,1,1,1,3,111,Inactive
19860,1262,1,6478.145069685472,1,1,4,1,1,4,6,114,Inactive
15989,1262,1,64.10832414548217,1,1,1,1,1,1,3,111,Inactive
11460,669,3,4139.724755957386,2,4,3,2,4,3,9,243,At-Risk
17190,540,2,2463.6743917554327,3,4,2,3,4,2,9,342,Loyal
17140,1261,1,4738.4122905862805,1,1,3,1,1,3,5,113,Inactive
14809,1260,1,6462.878267552703,1,1,4,1,1,4,6,114,Inactive
14178,673,2,1210.5913568224466,2,4,2,2,4,2,8,242,At-Risk
17245,1260,1,3205.8230686042166,1,1,3,1,1,3,5,113,Inactive
16600,1260,1,3915.762825373411,1,1,3,1,1,3,5,113,Inactive
15997,769,2,1649.9237988283273,2,4,2,2,4,2,8,242,At-Risk
12048,1203,2,9726.481172892127,1,4,4,1,4,4,9,144,At-Risk
10716,1258,1,8349.567157191454,1,1,4,1,1,4,6,114,Inactive
17939,603,2,4279.128700462883,3,4,3,3,4,3,10,343,VIP
15565,539,2,818.8954912983784,3,4,1,3,4,1,8,341,Loyal
14544,1258,1,856.0211289800411,1,1,1,1,1,1,3,111,Inactive
14976,646,3,2762.898521670298,2,4,3,2,4,3,9,243,At-Risk
13419,1257,1,993.5462424209616,1,1,2,1,1,2,4,112,Inactive
17239,715,2,5602.598581939828,2,4,4,2,4,4,10,244,At-Risk
19766,1035,2,8173.341532091328,1,4,4,1,4,4,9,144,At-Risk
10249,130,3,11228.037249078077,4,4,4,4,4,4,12,444,VIP
18865,1256,1,1871.702041960894,1,1,2,1,1,2,4,112,Inactive
10770,625,2,5555.7293491947585,3,4,4,3,4,4,11,344,VIP
14363,1255,1,50.63505166166528,1,1,1,1,1,1,3,111,Inactive
11077,1255,1,661.8452451210786,1,1,1,1,1,1,3,111,Inactive
18427,1255,1,4778.642297051567,1,1,3,1,1,3,5,113,Inactive
18580,1254,1,248.35155550162546,1,1,1,1,1,1,3,111,Inactive
17901,560,2,2216.9206967434898,3,4,2,3,4,2,9,342,Loyal
14858,1254,1,5481.97329777578,1,1,4,1,1,4,6,114,Inactive
16544,1253,1,3000.5390507669845,1,1,3,1,1,3,5,113,Inactive
14719,828,2,4906.0820656885135,2,4,4,2,4,4,10,244,At-Risk
12814,1253,1,2841.8172751357515,1,1,3,1,1,3,5,113,Inactive
13374,517,4,12655.997460787548,3,4,4,3,4,4,11,344,VIP
11252,190,3,4419.155621750046,4,4,3,4,4,3,11,443,VIP
16996,1252,1,3610.864521952959,1,1,3,1,1,3,5,113,Inactive
14673,6,2,9507.400919389387,4,4,4,4,4,4,12,444,VIP
14530,1251,1,1042.580497439815,1,1,2,1,1,2,4,112,Inactive
16881,1050,2,7104.347410307882,1,4,4,1,4,4,9,144,At-Risk
19521,1251,1,4357.473617936598,1,1,3,1,1,3,5,113,Inactive
16241,377,2,6126.251480206133,3,4,4,3,4,4,11,344,VIP
18017,585,3,2576.170510281077,3,4,2,3,4,2,9,342,Loyal
16941,1190,2,4169.46658161051,1,4,3,1,4,3,8,143,At-Risk
19550,340,3,3459.909271381094,3,4,3,3,4,3,10,343,VIP
17002,255,3,5846.504188946333,4,4,4,4,4,4,12,444,VIP
11331,1249,1,1044.3651661417005,1,1,2,1,1,2,4,112,Inactive
14261,1248,1,3713.6594500539145,1,1,3,1,1,3,5,113,Inactive
17648,1248,1,2400.647201609342,1,1,2,1,1,2,4,112,Inactive
15115,1248,1,2817.8809785698522,1,1,3,1,1,3,5,113,Inactive
14637,298,2,5847.001788635594,4,4,4,4,4,4,12,444,VIP
14854,1247,1,5210.748180773068,1,1,4,1,1,4,6,114,Inactive
13177,74,3,6925.379807977904,4,4,4,4,4,4,12,444,VIP
17730,591,2,13426.734502223455,3,4,4,3,4,4,11,344,VIP
12180,1246,1,1139.5898446404126,1,1,2,1,1,2,4,112,Inactive
14892,1246,1,6665.376836829363,1,1,4,1,1,4,6,114,Inactive
17043,1246,1,205.07275864415863,1,1,1,1,1,1,3,111,Inactive
10137,1245,1,4182.304140128624,1,1,3,1,1,3,5,113,Inactive
16327,201,2,5948.307125761576,4,4,4,4,4,4,12,444,VIP
13472,1245,1,2727.79307874569,1,1,3,1,1,3,5,113,Inactive
15449,1244,1,4772.150845485144,1,1,3,1,1,3,5,113,Inactive
12832,420,3,13095.532683815542,3,4,4,3,4,4,11,344,VIP
13579,1244,1,673.1174108777265,1,1,1,1,1,1,3,111,Inactive
15971,1244,1,6471.486395080727,1,1,4,1,1,4,6,114,Inactive
14164,355,2,8108.892063670961,3,4,4,3,4,4,11,344,VIP
17941,1243,1,1252.407853823234,1,1,2,1,1,2,4,112,Inactive
15569,699,2,6845.341842557216,2,4,4,2,4,4,10,244,At-Risk
14300,1242,1,3373.882735610876,1,1,3,1,1,3,5,113,Inactive
16269,1242,1,2062.6999313862384,1,1,2,1,1,2,4,112,Inactive
13818,1242,1,2068.22238020179,1,1,2,1,1,2,4,112,Inactive
11906,1223,2,3082.9315098238585,1,4,3,1,4,3,8,143,At-Risk
16254,1241,1,1571.15717717609,1,1,2,1,1,2,4,112,Inactive
10760,1241,1,1248.5354152187674,1,1,2,1,1,2,4,112,Inactive
17830,1241,1,155.16423898927385,1,1,1,1,1,1,3,111,Inactive
17350,1240,1,343.3755298115672,1,1,1,1,1,1,3,111,Inactive
16238,1240,1,5695.782699337249,1,1,4,1,1,4,6,114,Inactive
16090,989,2,7838.377119443592,2,4,4,2,4,4,10,244,At-Risk
16031,624,2,14248.208317340876,3,4,4,3,4,4,11,344,VIP
17687,1239,1,1171.8106072172302,1,1,2,1,1,2,4,112,Inactive
19091,1239,1,313.7794398797077,1,1,1,1,1,1,3,111,Inactive
19911,744,2,13789.113639803669,2,4,4,2,4,4,10,244,At-Risk
18472,676,2,7173.0146322307455,2,4,4,2,4,4,10,244,At-Risk
11887,1028,2,4933.022112970357,1,4,4,1,4,4,9,144,At-Risk
13266,1238,1,4720.0353601811385,1,1,3,1,1,3,5,113,Inactive
10666,1237,1,8103.435657926687,1,1,4,1,1,4,6,114,Inactive
14188,310,2,4215.3672198881595,3,4,3,3,4,3,10,343,VIP
10671,741,3,2327.1925335531946,2,4,2,2,4,2,8,242,At-Risk
16777,1236,1,580.9127324621328,1,1,1,1,1,1,3,111,Inactive
17570,541,2,1431.8037693356623,3,4,2,3,4,2,9,342,Loyal
17956,1236,1,3436.8749338531657,1,1,3,1,1,3,5,113,Inactive
15585,534,2,2340.044805091816,3,4,2,3,4,2,9,342,Loyal
13900,1235,1,1342.8741371318758,1,1,2,1,1,2,4,112,Inactive
16677,1234,1,204.9893272032627,1,1,1,1,1,1,3,111,Inactive
16981,1118,2,9204.454320374965,1,4,4,1,4,4,9,144,At-Risk
16376,642,2,3743.1283994271416,2,4,3,2,4,3,9,243,At-Risk
10523,1234,1,495.7378326708471,1,1,1,1,1,1,3,111,Inactive
12393,1233,1,899.7843096993707,1,1,1,1,1,1,3,111,Inactive
12593,1233,1,6480.518144781969,1,1,4,1,1,4,6,114,Inactive
19945,1233,1,463.6246015187744,1,1,1,1,1,1,3,111,Inactive
17240,9,3,11575.097048707732,4,4,4,4,4,4,12,444,VIP
16937,1232,1,780.4059620689263,1,1,1,1,1,1,3,111,Inactive
15240,1232,1,5400.5047772601165,1,1,4,1,1,4,6,114,Inactive
