CustomerID,Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Numeric
17394,827,1,866.8297403062529,Inactive,2,2,1,5
19651,827,1,5451.8192262756975,Inactive,2,2,4,8
13493,827,1,2181.3601839294065,Inactive,2,2,2,6
16164,737,2,5695.417909081008,At-Risk,2,4,4,10
12672,127,2,9139.051873156059,VIP,4,4,4,12
14200,445,3,2005.5607198442046,Loyal,3,4,2,9
10016,50,2,1324.1682591109784,Loyal,4,4,2,10
13191,262,2,3383.1981909709148,VIP,4,4,3,11
10392,682,2,6554.189142066991,At-Risk,2,4,4,10
18616,735,2,6324.2631571399725,At-Risk,2,4,4,10
16272,786,2,6039.247333599324,At-Risk,2,4,4,10
13631,824,1,1180.941643842892,Inactive,2,2,2,6
19312,823,1,4886.583162789614,Inactive,2,2,4,8
17177,823,1,595.7904736826495,Inactive,2,2,1,5
13897,822,1,125.50689374886888,Inactive,2,2,1,5
18123,822,1,1695.2931453036772,Inactive,2,2,2,6
12279,822,1,3987.8203136730285,Inactive,2,2,3,7
18980,821,1,6435.765217092591,Inactive,2,2,4,8
17451,821,1,4219.716926773323,Inactive,2,2,3,7
12247,820,1,4604.616295502978,Inactive,2,2,3,7
17088,820,1,3510.1424387780844,Inactive,2,2,3,7
10078,819,1,277.19486717984273,Inactive,2,2,1,5
18080,199,2,1939.3755431573118,Loyal,4,4,2,10
13926,819,1,186.33204277753683,Inactive,2,2,1,5
19047,818,1,3758.150429061438,Inactive,2,2,3,7
16230,817,1,8873.752278828064,Inactive,2,2,4,8
19223,817,1,2364.8080918839523,Inactive,2,2,2,6
14940,817,1,846.2620754051039,Inactive,2,2,1,5
13271,817,1,3351.1760842554963,Inactive,2,2,3,7
13456,588,2,3034.5114938606694,VIP,3,4,3,10
17788,816,1,3061.9231683252824,Inactive,2,2,3,7
18599,816,1,3417.6236383661835,Inactive,2,2,3,7
17650,815,1,356.3003273978825,Inactive,2,2,1,5
11668,815,1,1890.1969423170538,Inactive,2,2,2,6
10147,814,1,563.9840362953134,Inactive,2,2,1,5
10365,260,2,3866.5329683673626,VIP,4,4,3,11
19866,814,1,3339.791468022634,Inactive,2,2,3,7
14531,813,1,325.60502034525103,Inactive,2,2,1,5
15330,283,2,3637.7307770846874,VIP,4,4,3,11
15510,813,1,405.17389363157486,Inactive,2,2,1,5
18964,812,1,3915.1031934082803,Inactive,2,2,3,7
15439,812,1,5586.130903631002,Inactive,2,2,4,8
16511,134,2,6746.870856086773,VIP,4,4,4,12
17504,95,2,7939.239189666592,VIP,4,4,4,12
11246,810,1,3728.071673605437,Inactive,2,2,3,7
13839,251,2,598.9282171704303,Loyal,4,4,1,9
18551,118,2,4011.4878880414462,VIP,4,4,3,11
12376,810,1,4270.733383956721,Inactive,2,2,3,7
19154,809,1,7843.84203494278,Inactive,2,2,4,8
11827,50,2,626.2047171777767,Loyal,4,4,1,9
16979,808,1,1873.2438785812706,Inactive,2,2,2,6
19805,808,1,1400.5873780102634,Inactive,2,2,2,6
19832,808,1,269.7584787381008,Inactive,2,2,1,5
18569,807,1,1456.8633761291005,Inactive,2,2,2,6
14285,807,1,2935.7342402983195,Inactive,2,2,3,7
18561,807,1,2957.163584356614,Inactive,2,2,3,7
12196,797,2,3273.92197881241,At-Risk,2,4,3,9
13747,555,2,3037.1651587392516,VIP,3,4,3,10
18843,806,1,968.9235080376295,Inactive,2,2,1,5
15978,805,1,652.1942476652798,Inactive,2,2,1,5
15607,805,1,596.0460705823199,Inactive,2,2,1,5
10780,805,1,515.7980599912254,Inactive,2,2,1,5
13983,779,2,3101.1661184449035,At-Risk,2,4,3,9
18714,803,1,534.8865401488903,Inactive,2,2,1,5
10521,803,1,496.92227787124324,Inactive,2,2,1,5
17569,802,1,1326.1968070158034,Inactive,2,2,2,6
15784,802,1,5099.4954017057435,Inactive,2,2,4,8
14583,802,1,4111.420478946497,Inactive,2,2,3,7
15946,801,1,736.5085769740085,Inactive,2,2,1,5
14941,801,1,165.0008519305744,Inactive,2,2,1,5
16267,801,1,108.61973377949695,Inactive,2,2,1,5
17128,800,1,5075.801813278421,Inactive,2,2,4,8
12461,368,2,7059.954881146184,VIP,3,4,4,11
10685,752,2,2252.6461938029033,At-Risk,2,4,2,8
12160,800,1,7193.540782489411,Inactive,2,2,4,8
17031,241,2,8970.940383847004,VIP,4,4,4,12
15341,799,1,1030.7078166613849,Inactive,2,2,2,6
14875,233,3,8687.93073339922,VIP,4,4,4,12
17697,340,2,8421.155923358903,VIP,3,4,4,11
17165,797,1,5113.500926393315,Inactive,2,2,4,8
17527,796,1,192.47604297959117,Inactive,2,2,1,5
16381,204,2,6509.130150788938,VIP,4,4,4,12
10646,796,1,6364.813493790572,Inactive,2,2,4,8
19951,795,1,5301.9904617999455,Inactive,2,2,4,8
18789,795,1,3141.016772254162,Inactive,2,2,3,7
19560,794,1,2178.4194337866606,Inactive,2,2,2,6
17003,794,1,710.6624749339962,Inactive,2,2,1,5
13537,794,1,90.4373678304165,Inactive,2,2,1,5
14558,793,1,283.31935875500176,Inactive,2,2,1,5
16579,420,2,9410.183806945504,VIP,3,4,4,11
18474,793,1,7237.820796088596,Inactive,2,2,4,8
19678,793,1,4629.831715462706,Inactive,2,2,3,7
14082,428,2,6693.848059673931,VIP,3,4,4,11
14183,792,1,3697.949088866401,Inactive,2,2,3,7
18652,484,2,261.4401167393043,Loyal,3,4,1,8
13754,791,1,3671.423529199805,Inactive,2,2,3,7
11724,170,3,2863.8565853029504,VIP,4,4,3,11
11376,791,1,2928.6302756827336,Inactive,2,2,3,7
18706,250,2,8513.229357843993,VIP,4,4,4,12
18894,790,1,353.32102567935834,Inactive,2,2,1,5
11653,790,1,67.39824674269056,Inactive,2,2,1,5
12066,790,1,2037.9673619697098,Inactive,2,2,2,6
10022,789,1,5240.894902253436,Inactive,2,2,4,8
12460,789,1,348.354899785973,Inactive,2,2,1,5
15926,789,1,1214.008764093488,Inactive,2,2,2,6
16251,117,2,3135.29768673636,VIP,4,4,3,11
19496,541,2,6321.115861474988,VIP,3,4,4,11
17295,555,2,570.3594539953435,Loyal,3,4,1,8
16279,787,1,1437.2634042406485,Inactive,2,2,2,6
18553,787,1,1448.4935191989673,Inactive,2,2,2,6
17353,787,1,4591.246258009004,Inactive,2,2,3,7
13727,786,1,8.501799293548892,Inactive,2,2,1,5
15995,786,1,15.705361268587922,Inactive,2,2,1,5
19476,786,1,4398.8140586095715,Inactive,2,2,3,7
10448,785,1,2791.789696786796,Inactive,2,2,3,7
18033,340,2,5268.952147595548,VIP,3,4,4,11
12520,784,1,392.2859252790073,Inactive,2,2,1,5
11428,783,1,950.2976807925729,Inactive,2,2,1,5
13967,783,1,20.861020741340617,Inactive,2,2,1,5
16445,783,1,471.1312478325967,Inactive,2,2,1,5
19114,142,2,5246.932269359304,VIP,4,4,4,12
12159,782,1,77.04071895136957,Inactive,2,2,1,5
15132,782,1,1209.7171446010375,Inactive,2,2,2,6
12547,176,2,3707.7438240377287,VIP,4,4,3,11
12979,176,2,6228.959104977215,VIP,4,4,4,12
12649,781,1,1229.1473305972763,Inactive,2,2,2,6
18505,781,1,1628.9195250440625,Inactive,2,2,2,6
11037,780,1,1720.08202022506,Inactive,2,2,2,6
13489,414,2,12014.907784362878,VIP,3,4,4,11
17604,779,1,1417.2495262707507,Inactive,2,2,2,6
17544,626,3,9265.556838431516,VIP,3,4,4,11
12634,779,1,185.66998565310166,Inactive,2,2,1,5
11778,778,1,4333.514324837408,Inactive,2,2,3,7
17902,778,1,353.6639937372435,Inactive,2,2,1,5
15110,710,2,1205.7805692642587,At-Risk,2,4,2,8
17378,777,1,863.3075519141127,Inactive,2,2,1,5
11124,519,2,5197.677210935732,VIP,3,4,4,11
10697,776,1,560.8748760750899,Inactive,2,2,1,5
12179,440,2,6019.2142935137745,VIP,3,4,4,11
19596,776,1,1195.0301992745922,Inactive,2,2,2,6
15251,776,1,2586.6751909611357,Inactive,2,2,3,7
11929,775,1,6829.723793047402,Inactive,2,2,4,8
11013,775,1,491.79968817708044,Inactive,2,2,1,5
10226,193,3,4833.190121424667,VIP,4,4,3,11
17321,774,1,2148.0357147431496,Inactive,2,2,2,6
17909,774,1,26.98855432221309,Inactive,2,2,1,5
12023,773,1,3779.679543837981,Inactive,2,2,3,7
14966,773,1,1731.0471811998825,Inactive,2,2,2,6
15891,772,1,4241.513011357993,Inactive,2,2,3,7
11080,772,1,263.4028388983676,Inactive,2,2,1,5
15036,772,1,457.5931463451635,Inactive,2,2,1,5
12563,772,1,3659.141940993979,Inactive,2,2,3,7
13586,771,1,967.5410747401856,Inactive,2,2,1,5
16841,770,1,3195.3544828822737,Inactive,2,2,3,7
16643,770,1,3053.1069650219906,Inactive,2,2,3,7
13959,739,2,6860.984675982558,At-Risk,2,4,4,10
13390,769,1,5297.07932399112,Inactive,2,2,4,8
16354,768,1,3324.8712394255467,Inactive,2,2,3,7
19324,637,2,5399.763007812622,VIP,3,4,4,11
10541,767,1,2011.7417461461173,Inactive,2,2,2,6
15433,694,2,3902.220106017114,At-Risk,2,4,3,9
15093,646,2,2141.4623840744234,At-Risk,2,4,2,8
10867,767,1,560.7373674970805,Inactive,2,2,1,5
15469,766,1,4427.027780653502,Inactive,2,2,3,7
16256,766,1,2620.031350831208,Inactive,2,2,3,7
19398,765,1,5090.182692933109,Inactive,2,2,4,8
11169,765,1,1726.2139986335014,Inactive,2,2,2,6
11651,765,1,2386.598971246457,Inactive,2,2,2,6
12810,764,1,2478.125271189513,Inactive,2,2,2,6
18667,764,1,2468.9263161834747,Inactive,2,2,2,6
19518,126,2,3917.932362839861,VIP,4,4,3,11
11019,763,1,2568.1074990196407,Inactive,2,2,2,6
11283,704,2,7473.620715639595,At-Risk,2,4,4,10
12010,762,1,4349.658476107616,Inactive,2,2,3,7
18590,762,1,358.47307622908363,Inactive,2,2,1,5
12171,761,1,4059.368227262004,Inactive,2,2,3,7
18266,760,1,2962.1578594516805,Inactive,2,2,3,7
13471,760,1,573.5842917764362,Inactive,2,2,1,5
19028,760,1,1126.9596352539354,Inactive,2,2,2,6
15624,619,2,4523.154009763522,VIP,3,4,3,10
18329,759,1,1876.7004525960233,Inactive,2,2,2,6
12097,759,1,3467.1913149893835,Inactive,2,2,3,7
16397,758,1,74.87923454067034,Inactive,2,2,1,5
12757,758,1,5294.5293014204735,Inactive,2,2,4,8
13920,758,1,5102.321759795406,Inactive,2,2,4,8
18186,757,1,118.32310196847158,Inactive,2,2,1,5
11900,605,2,2973.625861656618,VIP,3,4,3,10
12610,418,2,2914.732579071283,VIP,3,4,3,10
16900,756,1,103.95812133746149,Inactive,2,2,1,5
11449,110,3,9822.057049767856,VIP,4,4,4,12
18738,756,1,512.0214615874077,Inactive,2,2,1,5
15017,755,1,3985.6707558358758,Inactive,2,2,3,7
17999,755,1,1909.0122505239835,Inactive,2,2,2,6
12096,755,1,5243.911876155946,Inactive,2,2,4,8
18895,754,1,1819.6127736182013,Inactive,2,2,2,6
16404,754,1,374.55143053840374,Inactive,2,2,1,5
13331,753,1,70.34560798253483,Inactive,2,2,1,5
17462,753,1,877.1687869541308,Inactive,2,2,1,5
13384,752,1,664.3083591168713,Inactive,2,2,1,5
17531,127,2,6568.588572167285,VIP,4,4,4,12
14283,751,1,1335.2930265560412,Inactive,2,2,2,6
17736,751,1,4696.096619851348,Inactive,2,2,3,7
17710,751,1,92.60119952403947,Inactive,2,2,1,5
16868,750,1,291.34369676670696,Inactive,2,2,1,5
11431,619,2,5437.015693882177,VIP,3,4,4,11
19067,85,2,6150.365914646974,VIP,4,4,4,12
14713,31,3,10476.406131982234,VIP,4,4,4,12
19557,749,1,5611.8876479676865,Inactive,2,2,4,8
14998,748,1,6311.472953052578,Inactive,2,2,4,8
10162,748,1,848.7881273725053,Inactive,2,2,1,5
11974,748,1,1997.7506653626692,Inactive,2,2,2,6
18461,747,1,1195.156305930095,Inactive,2,2,2,6
10631,747,1,1025.1916123241192,Inactive,2,2,2,6
10905,746,1,5889.641892400763,Inactive,2,2,4,8
12014,553,2,5792.670537913144,VIP,3,4,4,11
19833,746,1,1301.1548860824432,Inactive,2,2,2,6
17896,746,1,2786.581885074736,Inactive,2,2,3,7
10204,309,2,4318.0340486439745,VIP,3,4,3,10
10581,745,1,990.7947954594359,Inactive,2,2,2,6
19032,68,2,9088.593242832749,VIP,4,4,4,12
15347,576,2,4122.8596923802825,VIP,3,4,3,10
12643,743,1,875.0965775798371,Inactive,2,2,1,5
12297,743,1,963.482033642183,Inactive,2,2,1,5
10874,743,1,240.95110276336845,Inactive,2,2,1,5
19614,741,1,3551.145483101672,Inactive,2,2,3,7
17927,454,3,4630.442252247663,VIP,3,4,3,10
11171,741,1,5137.016061682996,Inactive,2,2,4,8
15591,740,1,750.6430821518632,Inactive,2,2,1,5
16285,739,1,1040.0441595081006,Inactive,2,2,2,6
15432,738,1,1213.9452582973847,Inactive,2,2,2,6
14260,738,1,4821.279987635669,Inactive,2,2,3,7
12361,738,1,3329.2775701351625,Inactive,2,2,3,7
13670,737,1,222.42509987336985,Inactive,2,2,1,5
11753,737,1,4780.091580743943,Inactive,2,2,3,7
18100,155,2,902.4473825078734,Loyal,4,4,1,9
11938,736,1,2637.4437807655927,Inactive,2,2,3,7
18562,736,1,317.13421723542683,Inactive,2,2,1,5
15976,736,1,2738.969736253834,Inactive,2,2,3,7
16304,735,1,191.50720500801017,Inactive,2,2,1,5
17345,734,1,4968.775667655355,Inactive,2,2,4,8
17875,734,1,1920.22354988897,Inactive,2,2,2,6
16633,734,1,741.5315346708985,Inactive,2,2,1,5
10597,733,1,1294.1089324636243,Inactive,2,2,2,6
13062,733,1,2048.028731687983,Inactive,2,2,2,6
10572,248,2,692.5366252002585,Loyal,4,4,1,9
17521,732,1,2994.2838500523376,Inactive,2,2,3,7
16171,732,1,4444.8525601829015,Inactive,2,2,3,7
17097,731,1,1683.3146309250799,Inactive,2,2,2,6
12090,731,1,1623.7711408144166,Inactive,2,2,2,6
16566,731,1,4176.493313521215,Inactive,2,2,3,7
14624,107,2,6924.388239051188,VIP,4,4,4,12
11517,147,3,9150.853567880835,VIP,4,4,4,12
13648,729,1,1367.5311838147504,Inactive,2,2,2,6
11537,729,1,5774.2554478056445,Inactive,2,2,4,8
13137,729,1,1059.611637339241,Inactive,2,2,2,6
16985,729,1,161.20306405577733,Inactive,2,2,1,5
10097,728,1,6148.719113747212,Inactive,2,2,4,8
13750,728,1,1287.7702637397124,Inactive,2,2,2,6
18535,728,1,1611.285788578958,Inactive,2,2,2,6
18174,727,1,7153.565946408188,Inactive,2,2,4,8
18103,727,1,4560.101593745517,Inactive,2,2,3,7
15413,727,1,3570.0418559070904,Inactive,2,2,3,7
14666,727,1,2047.4753279892736,Inactive,2,2,2,6
10610,726,1,2567.307270628751,Inactive,2,2,2,6
11727,726,1,646.0784704297037,Inactive,2,2,1,5
15055,725,1,6965.834206311608,Inactive,2,2,4,8
12324,725,1,1869.9073279925863,Inactive,2,2,2,6
19369,370,2,7124.900004097295,VIP,3,4,4,11
19283,366,2,3121.165418984164,VIP,3,4,3,10
15774,724,1,1169.0856284416643,Inactive,2,2,2,6
16519,75,2,2674.3140790662287,VIP,4,4,3,11
11749,724,1,430.1759301601615,Inactive,2,2,1,5
10781,723,1,1214.2659948858882,Inactive,2,2,2,6
17548,723,1,3803.3533624142406,Inactive,2,2,3,7
16823,723,1,2286.8737577654333,Inactive,2,2,2,6
13867,15,2,4009.9463028786204,VIP,4,4,3,11
17193,722,1,1829.267020344144,Inactive,2,2,2,6
15879,721,1,894.8519803640577,Inactive,2,2,1,5
13970,132,3,11999.538068475229,VIP,4,4,4,12
19259,163,2,6885.920798802468,VIP,4,4,4,12
17264,720,1,2157.730435091385,Inactive,2,2,2,6
11577,720,1,109.31931282110935,Inactive,2,2,1,5
19203,537,2,4386.107982807586,VIP,3,4,3,10
12274,719,1,1602.9890669169936,Inactive,2,2,2,6
16744,719,1,36.56762896591933,Inactive,2,2,1,5
12426,360,2,4049.8712847252327,VIP,3,4,3,10
15546,608,2,9097.083894131269,VIP,3,4,4,11
16411,717,1,5970.772485332077,Inactive,2,2,4,8
10007,717,1,568.6333196593471,Inactive,2,2,1,5
18087,717,1,391.99927057554976,Inactive,2,2,1,5
12555,371,3,4004.8629608966176,VIP,3,4,3,10
10475,579,2,7556.679616674362,VIP,3,4,4,11
15416,716,1,111.8517381382417,Inactive,2,2,1,5
18676,321,2,6052.632021268742,VIP,3,4,4,11
16710,715,1,3048.735152415275,Inactive,2,2,3,7
15000,715,1,1498.8557953244667,Inactive,2,2,2,6
14654,21,2,3039.5139383304095,VIP,4,4,3,11
18078,714,1,811.9890770874442,Inactive,2,2,1,5
16063,714,1,2587.872530720472,Inactive,2,2,3,7
12285,713,1,564.0921031535306,Inactive,2,2,1,5
15223,487,2,740.4815148107103,Loyal,3,4,1,8
13525,713,1,7126.786847268333,Inactive,2,2,4,8
12822,712,1,46.713926794478944,Inactive,2,2,1,5
14943,712,1,6591.318970957492,Inactive,2,2,4,8
10258,711,1,5419.09831229812,Inactive,2,2,4,8
10282,711,1,469.72751322913655,Inactive,2,2,1,5
11898,711,1,5836.721808881356,Inactive,2,2,4,8
14135,195,2,6410.500645081651,VIP,4,4,4,12
16629,710,1,3746.759696611344,Inactive,2,2,3,7
13200,710,1,46.061997024514326,Inactive,2,2,1,5
17167,709,1,1251.614195303258,Inactive,2,2,2,6
10612,709,1,283.14072181919045,Inactive,2,2,1,5
10687,199,2,2878.390387823597,VIP,4,4,3,11
13690,708,1,5692.687557448424,Inactive,2,2,4,8
18804,708,1,2266.120118274851,Inactive,2,2,2,6
12307,536,2,3626.5494222923307,VIP,3,4,3,10
17133,708,1,79.86003302696491,Inactive,2,2,1,5
16509,105,2,1883.3235300400072,Loyal,4,4,2,10
19973,707,1,60.17895638631715,Inactive,2,2,1,5
15906,610,2,297.0736765079371,Loyal,3,4,1,8
12591,330,2,5242.879464770007,VIP,3,4,4,11
17183,665,2,1154.8451362943465,At-Risk,2,4,2,8
15248,706,1,4821.7308639132625,Inactive,2,2,3,7
15108,705,1,375.6334120968617,Inactive,2,2,1,5
13604,705,1,1076.6103991161278,Inactive,2,2,2,6
10669,705,1,1253.473160384078,Inactive,2,2,2,6
14364,704,1,192.30808973435387,Inactive,2,2,1,5
17329,704,1,1934.221947394264,Inactive,2,2,2,6
10923,703,1,6534.0515591356325,Inactive,2,2,4,8
11529,703,1,185.3849491787834,Inactive,2,2,1,5
19786,703,1,3326.8678574574346,Inactive,2,2,3,7
18438,702,1,645.9637366842176,Inactive,2,2,1,5
13711,702,1,2027.5582359964576,Inactive,2,2,2,6
16274,701,1,1789.0489272508896,Inactive,2,2,2,6
13864,701,1,4784.965754793399,Inactive,2,2,3,7
16788,700,1,1340.4904976876644,Inactive,2,2,2,6
10264,668,2,2514.5095943018996,At-Risk,2,4,2,8
19587,699,1,916.6663609196156,Inactive,2,2,1,5
12990,671,2,9861.00826716301,At-Risk,2,4,4,10
19346,698,1,278.780952955344,Inactive,2,2,1,5
10587,697,1,216.16876321128504,Inactive,2,2,1,5
19177,697,1,332.36236634892526,Inactive,2,2,1,5
13348,696,1,808.9946184286177,Inactive,2,2,1,5
16299,696,1,1519.1019756758535,Inactive,2,2,2,6
13831,696,1,249.38828758209647,Inactive,2,2,1,5
19433,488,2,2904.404822968738,VIP,3,4,3,10
18381,695,1,1470.964977081241,Inactive,2,2,2,6
19172,695,1,3465.9385812813616,Inactive,2,2,3,7
19890,94,2,3421.7422136055493,VIP,4,4,3,11
11715,694,1,2988.76994949892,Inactive,2,2,3,7
16450,694,1,750.5043697851321,Inactive,2,2,1,5
17096,693,1,4243.013939814149,Inactive,2,2,3,7
12326,693,1,2277.4135830310647,Inactive,2,2,2,6
16416,158,3,1302.983149009619,Loyal,4,4,2,10
16763,79,2,4864.782387256234,VIP,4,4,3,11
11674,692,1,146.82706083858847,Inactive,2,2,1,5
17950,691,1,2550.604303992118,Inactive,2,2,2,6
19122,691,1,3378.7345388225335,Inactive,2,2,3,7
16049,100,2,4880.184427996874,VIP,4,4,4,12
11089,690,1,154.09148619722694,Inactive,2,2,1,5
14578,690,1,3309.369776361147,Inactive,2,2,3,7
10155,689,1,417.78945134449026,Inactive,2,2,1,5
19262,689,1,8493.9743374255,Inactive,2,2,4,8
11958,689,1,861.6796660635633,Inactive,2,2,1,5
16344,596,2,4498.862018990772,VIP,3,4,3,10
16144,557,2,6121.105649240253,VIP,3,4,4,11
13830,687,1,5324.003011645385,Inactive,2,2,4,8
19046,687,1,2948.4275366859306,Inactive,2,2,3,7
18831,687,1,2998.1775965100032,Inactive,2,2,3,7
19794,686,1,72.07332210793977,Inactive,2,2,1,5
16659,686,1,5830.006175886263,Inactive,2,2,4,8
10441,686,1,2614.8266029884,Inactive,2,2,3,7
16040,685,1,7012.585614062797,Inactive,2,2,4,8
15925,685,1,6014.705563475972,Inactive,2,2,4,8
17358,685,1,3263.366710105813,Inactive,2,2,3,7
14628,685,1,1458.8240753968505,Inactive,2,2,2,6
16370,684,1,2223.372763320899,Inactive,2,2,2,6
19528,684,1,241.26936264484965,Inactive,2,2,1,5
10948,684,1,3515.9493628146815,Inactive,2,2,3,7
18179,683,1,4057.3264900866993,Inactive,2,2,3,7
16115,683,1,1128.39743699529,Inactive,2,2,2,6
10459,683,1,1429.197754343329,Inactive,2,2,2,6
17568,682,1,5825.909334905749,Inactive,2,2,4,8
14646,682,1,933.5764594131218,Inactive,2,2,1,5
11787,682,1,6020.176103273711,Inactive,2,2,4,8
17374,304,2,4798.999135883172,VIP,3,4,3,10
11138,681,1,121.05393374952045,Inactive,2,2,1,5
14741,681,1,584.9193999929673,Inactive,2,2,1,5
16362,680,1,814.9991406458141,Inactive,2,2,1,5
19658,680,1,4278.358023803312,Inactive,2,2,3,7
13674,449,2,5285.574828245433,VIP,3,4,4,11
11377,679,1,5202.263894404581,Inactive,2,2,4,8
16701,679,1,242.37321112797852,Inactive,2,2,1,5
12597,678,1,3172.403316569918,Inactive,2,2,3,7
10141,678,1,3214.341436851071,Inactive,2,2,3,7
12659,678,1,5790.376946572822,Inactive,2,2,4,8
14596,677,1,5855.607301002161,Inactive,2,2,4,8
19031,677,1,804.917745941319,Inactive,2,2,1,5
15661,677,1,9099.61321810595,Inactive,2,2,4,8
16142,571,2,4151.262773429948,VIP,3,4,3,10
10423,675,1,1139.5366295362214,Inactive,2,2,2,6
16999,153,2,6458.530701325379,VIP,4,4,4,12
11967,674,1,8555.984386454697,Inactive,2,2,4,8
14088,674,1,54.42270022500783,Inactive,2,2,1,5
17789,666,2,5614.095334766279,At-Risk,2,4,4,10
19641,673,1,6525.2362554161045,Inactive,2,2,4,8
15394,672,1,1314.7242698111295,Inactive,2,2,2,6
17880,672,1,1688.7795207564977,Inactive,2,2,2,6
15075,672,1,29.04292604498415,Inactive,2,2,1,5
17230,671,1,492.51142522623303,Inactive,2,2,1,5
17155,670,1,4771.095060098615,Inactive,2,2,3,7
19335,670,1,7783.995814616312,Inactive,2,2,4,8
12723,669,1,1043.8431611562582,Inactive,2,2,2,6
16816,668,1,1442.4165935732399,Inactive,2,2,2,6
10040,668,1,3832.2603510542585,Inactive,2,2,3,7
18259,667,1,695.4564636492483,Inactive,2,2,1,5
15717,666,1,2678.986164039997,Inactive,2,2,3,7
13198,666,1,3864.5177813929085,Inactive,2,2,3,7
15374,180,2,9157.70776673215,VIP,4,4,4,12
12524,413,2,1573.6090106881593,Loyal,3,4,2,9
19277,287,2,2400.264126233077,Loyal,4,4,2,10
19885,663,1,5102.411694689252,Inactive,2,2,4,8
15154,663,1,388.25994096595673,Inactive,2,2,1,5
11492,662,1,5403.741534430783,Inactive,2,2,4,8
10660,443,2,2702.7118378119785,VIP,3,4,3,10
11348,662,1,767.5976557014743,Inactive,2,2,1,5
19491,661,1,1708.958326892442,Inactive,2,2,2,6
17851,661,1,342.1985826216667,Inactive,2,2,1,5
17156,661,1,1660.1933553371964,Inactive,2,2,2,6
13516,276,2,7949.963189331728,VIP,4,4,4,12
19250,660,1,2670.6808603020627,Inactive,2,2,3,7
19168,421,3,4431.90529727742,VIP,3,4,3,10
14577,659,1,3013.6323173361848,Inactive,2,2,3,7
10727,659,1,1769.607850327234,Inactive,2,2,2,6
17468,484,2,2395.7824670467207,Loyal,3,4,2,9
10342,658,1,547.6389172033695,Inactive,2,2,1,5
11447,77,3,5302.6978390704,VIP,4,4,4,12
16581,658,1,510.29567054053723,Inactive,2,2,1,5
16317,657,1,3816.9671280977846,Inactive,2,2,3,7
10405,656,1,3164.343922083469,Inactive,2,2,3,7
17986,656,1,3263.3471734463246,Inactive,2,2,3,7
13740,656,1,123.23763519039856,Inactive,2,2,1,5
11846,655,1,431.40728291211974,Inactive,2,2,1,5
11478,655,1,1943.875222081938,Inactive,2,2,2,6
10771,655,1,3798.613081752405,Inactive,2,2,3,7
15525,654,1,891.9788881111384,Inactive,2,2,1,5
18770,654,1,2015.761661368595,Inactive,2,2,2,6
10193,654,1,305.6450720592568,Inactive,2,2,1,5
12007,654,1,1021.3419929164296,Inactive,2,2,2,6
11185,653,1,3479.02185164429,Inactive,2,2,3,7
12394,653,1,5973.357178998531,Inactive,2,2,4,8
19302,652,1,4389.883859791213,Inactive,2,2,3,7
14005,143,2,5055.516604002274,VIP,4,4,4,12
17429,652,1,1542.5271826668052,Inactive,2,2,2,6
12261,651,1,511.73305760381885,Inactive,2,2,1,5
13736,651,1,5639.77519302509,Inactive,2,2,4,8
16716,651,1,4349.672180542656,Inactive,2,2,3,7
18921,650,1,757.6325399739949,Inactive,2,2,1,5
14378,650,1,423.60082978463413,Inactive,2,2,1,5
17815,650,1,598.9817604571459,Inactive,2,2,1,5
17616,119,2,7673.449141562243,VIP,4,4,4,12
19836,649,1,3231.577248104606,Inactive,2,2,3,7
12800,419,2,504.4966786694792,Loyal,3,4,1,8
18333,648,1,594.554168932752,Inactive,2,2,1,5
15410,648,1,231.49364365815057,Inactive,2,2,1,5
11455,648,1,1626.972586104237,Inactive,2,2,2,6
15808,378,2,1624.5085469110568,Loyal,3,4,2,9
16796,647,1,899.8852659860315,Inactive,2,2,1,5
14796,404,2,2351.177234350971,Loyal,3,4,2,9
11325,646,1,877.7802097991354,Inactive,2,2,1,5
19405,645,1,166.68195569952994,Inactive,2,2,1,5
11159,645,1,231.19382710433987,Inactive,2,2,1,5
14650,645,1,7044.904072150606,Inactive,2,2,4,8
14987,644,1,3750.999225693323,Inactive,2,2,3,7
14697,644,1,16.447729919286168,Inactive,2,2,1,5
11968,643,1,8313.488929591982,Inactive,2,2,4,8
15482,643,1,3973.085269932675,Inactive,2,2,3,7
11800,642,1,840.042666626723,Inactive,2,2,1,5
14912,642,1,2747.7372393252635,Inactive,2,2,3,7
10855,641,1,116.76448842161463,Inactive,2,2,1,5
10182,540,2,2949.327765198612,VIP,3,4,3,10
13112,640,1,3828.9927621295305,Inactive,2,2,3,7
15670,640,1,4574.741177527139,Inactive,2,2,3,7
15823,639,1,3607.035744612693,Inactive,2,2,3,7
15002,24,2,3373.655542533671,VIP,4,4,3,11
11356,638,1,691.540569599629,Loyal,3,2,1,6
13628,638,1,5345.384979183187,Loyal,3,2,4,9
18210,248,2,11506.979580975229,VIP,4,4,4,12
13311,636,1,1561.2968368090162,Loyal,3,2,2,7
16048,636,1,833.5013044699294,Loyal,3,2,1,6
16246,636,1,513.233227247491,Loyal,3,2,1,6
13321,635,1,3256.212065801915,Loyal,3,2,3,8
14615,635,1,970.9843358663686,Loyal,3,2,1,6
18365,635,1,47.894474968082775,Loyal,3,2,1,6
13052,634,1,3760.0984550539197,Loyal,3,2,3,8
